hangul_word,num_hanja,hanja_word
집계,1,['集計']
집결지,1,['集結地']
집결,1,['集結']
짐작,1,['斟酌']
질환자,1,['疾患者']
질환,1,['疾患']
질풍노도,1,['疾風怒濤']
질풍,1,['疾風']
질투심,1,['嫉妬心']
질탕,1,['跌宕']
질소,1,['窒素']
질타,1,['叱咤']
질책,1,['叱責']
질주범,1,['疾走犯']
질주력,1,['疾走力']
질주,1,['疾走']
질정,1,['叱正']
질적,1,['質的']
질의서,1,['質疑書']
질의,1,['質疑']
질식사,1,['窒息死']
질식,1,['窒息']
집행,1,['執行']
집행당,1,['執行當']
집행령,1,['執行令']
집행부,1,['執行部']
차질,1,['蹉跌']
차종,1,['車種']
차제,1,['此際']
차정,1,['差定']
차점작,1,['次點作']
차점자,1,['次點者']
차점,1,['次點']
차전초,1,['車前草']
차전자,1,['車前子']
차장직,1,['次長職']
차장보,1,['次長補']
차자,1,['次子']
차입액,1,['借入額']
차입금,1,['借入金']
차입,1,['借入']
차일피일,1,['此日彼日']
차일,1,['遮日']
차익,1,['差益']
차이점,1,['差異點']
차이성,1,['差異性']
차이,1,['差異']
차율,1,['差率']
차원,1,['次元']
차용,1,['借用']
차양,1,['遮陽']
차차,1,['次次']
차창,1,['車窓']
차체,1,['車體']
착복,1,['着服']
착취,1,['搾取']
착지,1,['着地']
착잡,1,['錯雜']
착용자,1,['着用者']
착용,1,['着用']
착오,1,['錯誤']
착안,1,['着眼']
착실,1,['着實']
착석,1,['着席']
착색제,1,['着色劑']
착색,1,['着色']
착목,1,['着目']
차출,1,['差出']
착륙,1,['着陸']
착란적,1,['錯亂的']
착란,1,['錯亂']
착근,1,['着根']
착관,1,['着冠']
착공,1,['着工']
착각,1,['錯覺']
차후,1,['此後']
차표,1,['車票']
차폭,1,['車幅']
차치,1,['且置']
차액,1,['差額']
차안,1,['此岸']
차순위자,1,['次順位者']
징수액,1,['徵收額']
징후,1,['徵候']
징표,1,['徵標']
징치,1,['懲治']
징집당,1,['徵集當']
징집,1,['徵集']
징조,1,['徵兆']
징용자,1,['徵用者']
징용당,1,['徵用當']
징용,1,['徵用']
징역형,1,['懲役刑']
징역,1,['懲役']
징수부,1,['徵收部']
차고,1,['車庫']
징수,1,['徵收']
징세권,1,['徵稅權']
징세,1,['徵稅']
징병,1,['徵兵']
징벌,1,['懲罰']
징발,1,['徵發']
징계자,1,['懲戒者']
징계,1,['懲戒']
짓,1,['嗭']
집회,1,['集會']
집행자,1,['執行者']
차감,1,['差減']
차과로초,1,['車過路草']
차수,1,['次帥']
차륜승,1,['車輪乘']
차세대,1,['次世代']
차선책,1,['次善策']
차석,1,['次席']
차분,1,['次分']
차별화,1,['差別化']
차별주의,1,['差別主義']
차별적,1,['差別的']
차별성,1,['差別性']
차별상,1,['差別狀']
차별,1,['差別']
차명,1,['借名']
차례차례,1,['次例次例']
차관보,1,['次官補']
차례용품,1,['茶禮用品']
차량,1,['車輛']
차등,1,['差等']
차동식,1,['差動式']
차단제,1,['遮斷制']
차단식,1,['遮斷式']
차단술,1,['遮斷術']
차단당,1,['遮斷當']
차단,1,['遮斷']
차내,1,['車內']
차남,1,['次男']
진호,1,['鎭護']
진행자상,1,['進行者賞']
첩첩,1,['疊疊']
직방체,1,['直方體']
직업윤리,1,['職業倫理']
직업여성,1,['職業女性']
직업소개소,1,['職業紹介所']
직업병,1,['職業病']
직업력,1,['職業力']
직업란,1,['職業欄']
직업관,1,['職業觀']
직업,1,['職業']
직언,1,['直言']
직시,1,['直視']
직승기,1,['直昇機']
직수입,1,['直輸入']
직송,1,['直送']
직속지,1,['直屬地']
직속,1,['直屬']
직소력,1,['直訴力']
직설적,1,['直說的']
직설법,1,['直說法']
직선제,1,['直選制']
직선적,1,['直線的']
직선거리,1,['直線距離']
직삼각형,1,['直三角形']
직사광선,1,['直射光線']
직사각형,1,['直四角形']
직분,1,['職分']
직업의식,1,['職業意識']
직업인,1,['職業人']
직업적,1,['職業的']
직조기,1,['織造機']
직후,1,['直後']
직행,1,['直行']
직함,1,['職銜']
직할시,1,['直轄市']
직할,1,['直轄']
직판장,1,['直販場']
직판,1,['直販']
직통,1,['直通']
직책,1,['職責']
직진,1,['直進']
직종,1,['職種']
직조,1,['織造']
직업혁명가,1,['職業革命家']
직제,1,['職制']
직접적,1,['直接的']
직접세,1,['直接稅']
직접성,1,['直接性']
직접,1,['直接']
직장인,1,['職場人']
직장성,1,['職場性']
직위,1,['職位']
직원실,1,['職員室']
직영,1,['直營']
직업화,1,['職業化']
직배,1,['直配']
직반입,1,['直搬入']
진행자,1,['進行者']
직물학,1,['織物學']
직각,1,['直角']
지휘자,1,['指揮者']
지휘소,1,['指揮所']
지휘부,1,['指揮部']
지휘봉,1,['指揮棒']
지휘권,1,['指揮權']
지휘관,1,['指揮官']
지휘,1,['指揮']
지회장,1,['支會長']
지회,1,['支會']
지혜,1,['智慧']
지형적,1,['地形的']
지형성,1,['地形性']
지형도,1,['地形圖']
지형,1,['地形']
지혈법,1,['止血法']
지혈대,1,['止血帶']
지혈,1,['止血']
지향점,1,['指向點']
지향적,1,['指向的']
지향성,1,['志向性']
지하철역,1,['地下鐵驛']
지하철,1,['地下鐵']
지하자원,1,['地下資源']
지하실,1,['地下室']
직감,1,['直感']
직감력,1,['直感力']
직감적,1,['直感的']
직능,1,['職能']
직물,1,['織物']
직무,1,['職務']
직면,1,['直面']
직매점,1,['直賣店']
직립형,1,['直立型']
직립적,1,['直立的']
직립,1,['直立']
직류,1,['直流']
직령,1,['直領']
직렬,1,['直列']
직능계,1,['職能係']
직급,1,['職級']
직거래,1,['直去來']
직금,1,['織金']
직권,1,['職權']
직군,1,['職群']
직관적,1,['直觀的']
직관력,1,['直觀力']
직공,1,['織工']
직계손,1,['直系孫']
직계,1,['直系']
직경,1,['直徑']
직결,1,['直結']
직격,1,['直擊']
진가,1,['眞價']
진갑,1,['進甲']
진격,1,['進擊']
진경,1,['珍景']
진자시계,1,['振子時計']
진자,1,['振子']
진입로,1,['進入路']
진입,1,['進入']
진일보,1,['進一步']
진의,1,['眞意']
진위,1,['眞僞']
진원지,1,['震源地']
진원,1,['震源']
진운,1,['進運']
진용,1,['陣容']
진영,1,['陣營']
진열창,1,['陳列窓']
진열장,1,['陳列欌']
진열대,1,['陳列臺']
진열,1,['陳列']
진여,1,['眞如']
진언,1,['進言']
진애,1,['塵埃']
진압책,1,['鎭壓策']
진압군,1,['鎭壓軍']
진압,1,['鎭壓']
진심,1,['眞心']
진실성,1,['眞實性']
진실,1,['眞實']
진작,1,['振作']
진전화,1,['陳田化']
진정서,1,['陳情書']
진통,1,['陣痛']
진행상,1,['進行相']
진행,1,['進行']
진학률,1,['進學率']
진학,1,['進學']
진풍경,1,['珍風景']
진품,1,['眞品']
진폭,1,['振幅']
진퇴유곡,1,['進退維谷']
진퇴양난,1,['進退兩難']
진퇴,1,['進退']
진통제,1,['鎭痛劑']
진취적,1,['進取的']
진정성,1,['眞正性']
진취,1,['進取']
진출설,1,['進出說']
진출,1,['進出']
진초록,1,['津草綠']
진척,1,['進陟']
진찰실,1,['診察室']
진찰,1,['診察']
진진,1,['津津']
진주사,1,['眞珠紗']
진주담,1,['眞珠淡']
진종일,1,['盡終日']
진신,1,['眞身']
진술서,1,['陳述書']
진술권,1,['陳述權']
진단기,1,['診斷機']
진두지휘,1,['陣頭指揮']
진동자,1,['振動子']
진동수,1,['振動數']
진돗,1,['珍島']
진도율,1,['進度率']
진도,1,['進度']
진담,1,['眞談']
진단적,1,['診斷的']
진단서,1,['診斷書']
진단법,1,['診斷法']
진단명,1,['診斷名']
진단,1,['診斷']
진로,1,['進路']
진노,1,['瞋怒']
진기록,1,['眞記錄']
진기,1,['珍奇']
진급,1,['進級']
진귀,1,['珍貴']
진국,1,['辰國']
진공청소기,1,['眞空淸掃器']
진공관,1,['眞空管']
진공,1,['眞空']
진골,1,['眞骨']
진경산수,1,['眞景山水']
진력,1,['盡力']
진료,1,['診療']
진술,1,['陳述']
진부,1,['陳腐']
진수성찬,1,['珍羞盛饌']
진수,1,['眞髓']
진솔,1,['眞率']
진속,1,['眞俗']
진설,1,['陳設']
진선미,1,['眞善美']
진서,1,['眞書']
진상품,1,['進上品']
진산,1,['鎭山']
진사,1,['進士']
진부성,1,['陳腐性']
진보파,1,['進步派']
진료비,1,['診療費']
진보주의자,1,['進步主義者']
진보주의,1,['進步主義']
진보적,1,['進步的']
진보성,1,['進步性']
진보,1,['進步']
진면목,1,['眞面目']
진맥,1,['診脈']
진리성,1,['眞理性']
진리,1,['眞理']
진료진,1,['診療陣']
진료실,1,['診療室']
착취당,1,['搾取當']
착취자,1,['搾取者']
찬동,1,['贊同']
천부인,1,['天符印']
천연기념물,1,['天然記念物']
천연,1,['天然']
천억,1,['千億']
천양지판,1,['天壤之判']
천안,1,['天眼']
천신족,1,['天神族']
천신만고,1,['千辛萬苦']
천신,1,['天神']
천식,1,['喘息']
천시관,1,['賤視觀']
천시,1,['賤視']
천수,1,['天壽']
천손,1,['天孫']
천세,1,['千歲']
천성적,1,['天性的']
천성,1,['天性']
천석,1,['千石']
천생연분,1,['天生緣分']
천생,1,['天生']
천상계,1,['天上界']
천상,1,['天上']
천삼백,1,['千三百']
천사표,1,['天使標']
천사,1,['天使']
천분,1,['天分']
천연두,1,['天然痘']
천연색,1,['天然色']
천연성,1,['天然性']
천장,1,['天障']
천지,1,['天地']
천즉리,1,['天卽理']
천주학,1,['天主學']
천주교,1,['天主敎']
천제단,1,['天祭壇']
천제,1,['天帝']
천정부지,1,['天井不知']
천재지변,1,['天災地變']
천재적,1,['天才的']
천재일우,1,['千載一遇']
천재성,1,['天才性']
천자,1,['天子']
천연자원,1,['天然資源']
천일제염업,1,['天日製鹽業']
천일,1,['天日']
천인합일설,1,['天人合一說']
천인합일,1,['天人合一']
천의무봉,1,['天衣無縫']
천의,1,['天衣']
천위,1,['天位']
천운,1,['天運']
천왕,1,['天王']
천오백,1,['千五百']
천염,1,['天染']
천부적,1,['天賦的']
천변만화,1,['千變萬化']
찬란,1,['燦爛']
천벌,1,['天罰']
천대,1,['賤待']
천당,1,['天堂']
천년만년,1,['千年萬年']
천남성,1,['天南星']
천길만,1,['千-萬']
천금,1,['千金']
천근만근,1,['千斤萬斤']
천군만마,1,['千軍萬馬']
천군,1,['天君']
천국,1,['天國']
천구백팔십,1,['千九百八十']
천구백육십,1,['千九百六十']
천구백구십,1,['千九百九十']
천구,1,['天球']
천고마비,1,['天高馬肥']
천고,1,['千古']
천거,1,['薦擧']
척후병,1,['斥候兵']
척추관,1,['脊椎管']
척추,1,['脊椎']
척수,1,['脊髓']
척사론,1,['斥邪論']
척불론,1,['斥佛論']
척박,1,['瘠薄']
척도,1,['尺度']
천도론,1,['遷都論']
천동설,1,['天動說']
천렵,1,['川獵']
천명민본론,1,['天命民本論']
천백이십육,1,['千百二十六']
천백,1,['千百']
천방지축,1,['天方地軸']
천박,1,['淺薄']
천민적,1,['賤民的']
천문학적,1,['天文學的']
천문학자,1,['天文學者']
천문학계,1,['天文學界']
천문학,1,['天文學']
천문대,1,['天文臺']
천문,1,['天文']
천명론,1,['天命論']
천륜,1,['天倫']
천만세,1,['千萬世']
천만리,1,['千萬里']
천만다행,1,['千萬多幸']
천만년,1,['千萬年']
천만금,1,['千萬金']
천만,1,['千萬']
천막촌,1,['天幕村']
천막생활,1,['天幕生活']
천막,1,['天幕']
천마,1,['天馬']
천리,1,['天理']
천지개벽,1,['天地開闢']
천지신,1,['天地神']
천지인,1,['天地人']
천지조화,1,['天地造化']
철판,1,['鐵板']
철통,1,['鐵桶']
철탑,1,['鐵塔']
철침,1,['鐵針']
철칙,1,['鐵則']
철책,1,['鐵柵']
철창문,1,['鐵窓門']
철창,1,['鐵窓']
철조망,1,['鐵條網']
철조,1,['鐵造']
철제,1,['鐵製']
철저성,1,['徹底性']
철저,1,['徹底']
철재,1,['鐵材']
철자법,1,['綴字法']
철자,1,['綴字']
철인,1,['哲人']
철옹성,1,['鐵甕城']
철야,1,['徹夜']
철수,1,['撤收']
철석,1,['鐵石']
철사,1,['鐵絲']
철분,1,['鐵分']
철봉,1,['鐵棒']
철벽,1,['鐵壁']
철폐,1,['撤廢']
철학,1,['哲學']
철학가,1,['哲學家']
첨부,1,['添附']
첩자,1,['諜者']
첩보전,1,['諜報戰']
첩보,1,['諜報']
첩경,1,['捷徑']
첨탑,1,['尖塔']
첨치,1,['尖齒']
첨지,1,['僉知']
첨예화,1,['尖銳化']
첨예,1,['尖銳']
첨언,1,['添言']
첨삭,1,['添削']
첨병,1,['尖兵']
철학계,1,['哲學界']
첨단적,1,['尖端的']
첨단,1,['尖端']
첨가물,1,['添加物']
첨가,1,['添加']
철회,1,['撤回']
철학화,1,['哲學化']
철학적,1,['哲學的']
철학자,1,['哲學者']
철학사,1,['哲學史']
철학도,1,['哲學徒']
철학과,1,['哲學科']
철물,1,['鐵物']
철모,1,['鐵帽']
철면피,1,['鐵面皮']
천측,1,['天測']
천하장사,1,['天下壯士']
천하무적,1,['天下無敵']
천하,1,['天下']
천품,1,['天稟']
천평,1,['天平']
천편일률적,1,['千篇一律的']
천편일률,1,['千篇一律']
천태종,1,['天台宗']
천칭좌,1,['天秤座']
천칭,1,['天秤']
천치,1,['天癡']
천추,1,['千秋']
천하지대본,1,['天下之大本']
천촌만락,1,['千村萬落']
천체관,1,['天體觀']
천체계,1,['天體界']
천체,1,['天體']
천창창,1,['天蒼蒼']
천착,1,['穿鑿']
천차만별,1,['千差萬別']
천진무구,1,['天眞無垢']
천진난만,1,['天眞爛漫']
천진,1,['天眞']
천직,1,['天職']
천하제일,1,['天下第一']
천하태평,1,['天下泰平']
철망,1,['鐵網']
철군,1,['撤軍']
철마,1,['鐵馬']
철로,1,['鐵路']
철두철미,1,['徹頭徹尾']
철도역,1,['鐵道驛']
철도망,1,['鐵道網']
철도,1,['鐵道']
철기병,1,['鐵器兵']
철기,1,['鐵器']
철금,1,['綴錦']
철근,1,['鐵筋']
철권,1,['鐵拳']
철교,1,['鐵橋']
천혜,1,['天惠']
철광석,1,['鐵鑛石']
철광산,1,['鐵鑛山']
철골,1,['鐵骨']
철거식,1,['撤去式']
철거반원,1,['撤去班員']
철거당,1,['撤去當']
철거,1,['撤去']
철강재,1,['鐵鋼材']
철강,1,['鐵鋼']
철갑,1,['鐵甲']
천황,1,['天皇']
척결,1,['剔抉']
처형당,1,['處刑當']
처치실,1,['處置室']
창의적,1,['創意的']
창고,1,['倉庫']
창검,1,['槍劍']
창건일,1,['創建日']
창건,1,['創建']
창간호,1,['創刊號']
창간사,1,['創刊辭']
창간,1,['創刊']
창가,1,['唱歌']
찻주전자,1,['茶酒煎子']
찻잔,1,['茶盞']
찻상,1,['茶床']
찻간,1,['車間']
참화,1,['慘禍']
참혹,1,['慘酷']
참호,1,['塹壕']
참패,1,['慘敗']
참판,1,['參判']
참주,1,['僭主']
참조적,1,['參照的']
참조,1,['參照']
참정권,1,['參政權']
참정,1,['參政']
참전자,1,['參戰者']
참전국,1,['參戰國']
참전,1,['參戰']
창고업,1,['倉庫業']
창공,1,['蒼空']
창구,1,['窓口']
창설,1,['創設']
창의력,1,['創意力']
창유리,1,['窓琉璃']
창업주적,1,['創業主的']
창업주,1,['創業主']
창업자,1,['創業者']
창업,1,['創業']
창안자,1,['創案者']
창안,1,['創案']
창씨개명,1,['創氏改名']
창시자,1,['創始者']
창시,1,['創始']
창생,1,['蒼生']
창군,1,['創軍']
창사,1,['創社']
창백,1,['蒼白']
창문,1,['窓門']
창만,1,['脹滿']
창립,1,['創立']
창도,1,['唱導']
창당,1,['創黨']
창달,1,['暢達']
창단,1,['創團']
창녀,1,['娼女']
창기,1,['娼妓']
참작론,1,['參酌論']
참작,1,['參酌']
참의원,1,['參議院']
찬탈,1,['簒奪']
참고서,1,['參考書']
참고,1,['參考']
참견,1,['參見']
참가작,1,['參加作']
참가자,1,['參加者']
참가인,1,['參加人']
참가비,1,['參加費']
참가,1,['參加']
찰나적,1,['刹那的']
찰나,1,['刹那']
찬합,1,['饌盒']
찬탄,1,['讚歎']
참관,1,['參觀']
찬조,1,['贊助']
찬장,1,['饌欌']
찬염전,1,['瓚染典']
찬연,1,['燦然']
찬양,1,['讚揚']
찬송가,1,['讚頌歌']
찬성,1,['贊成']
찬사,1,['讚辭']
찬반양론,1,['贊反兩論']
찬반,1,['贊反']
찬미,1,['讚美']
참고인,1,['參考人']
참관인,1,['參觀人']
참예,1,['參預']
참사관,1,['參事官']
참여적,1,['參與的']
참여율,1,['參與率']
참여도,1,['參與度']
참여권,1,['參與權']
참여,1,['參與']
참신성,1,['斬新性']
참신,1,['斬新']
참선,1,['參禪']
참석자,1,['參席者']
참석,1,['參席']
참상,1,['慘狀']
참사,1,['慘事']
참관인단,1,['參觀人團']
참봉,1,['參奉']
참변,1,['慘變']
참배객,1,['參拜客']
참배,1,['參拜']
참모장,1,['參謀長']
참모부,1,['參謀部']
참모,1,['參謀']
참례,1,['參禮']
참극,1,['慘劇']
참구,1,['參究']
참관자,1,['參觀者']
창의성,1,['創意性']
창작,1,['創作']
처치,1,['處置']
창작가,1,['創作家']
처녀좌,1,['處女座']
처녀성,1,['處女性']
처녀,1,['處女']
처남,1,['妻男']
처결,1,['處決']
처갓,1,['妻家']
처가,1,['妻家']
책정권,1,['策定權']
책정,1,['策定']
책자,1,['冊子']
책임주의,1,['責任主義']
책임제,1,['責任制']
책임자,1,['責任者']
책임성,1,['責任性']
책임론,1,['責任論']
책임량,1,['責任量']
책임감,1,['責任感']
책임,1,['責任']
책상,1,['冊床']
책봉,1,['冊封']
책보,1,['冊褓']
책방,1,['冊房']
책무,1,['責務']
책망,1,['責望']
책략,1,['策略']
처단,1,['處斷']
처량,1,['凄凉']
처리,1,['處理']
처신,1,['處身']
처첩,1,['妻妾']
처참,1,['悽慘']
처지,1,['處地']
